,gvkey,data_date,data_year_month,file_year_month,type,international_count,rev_growth_count,rev_slow_count,expense_growth_count,expense_slow_count,lm_positive_count,lm_negative_count,lm_uncertainty_count,lm_litigious_count
2694,2547,9/1/2021,2021-09,2021-11,10-Q,153,15,6,17,20,148,603,430,1114
2695,2574,3/1/2001,2001-03,2001-05,10-Q,25,4,6,3,1,26,218,87,182
2696,2574,6/1/2001,2001-06,2001-08,10-Q,25,9,2,4,2,26,252,151,334
2697,2574,9/1/2001,2001-09,2001-11,10-Q,25,10,3,3,5,173,987,504,2070
2698,2574,12/1/2001,2001-12,2002-03,10-K,3,0,0,0,0,370,1021,683,1687
2699,2574,3/1/2002,2002-03,2002-05,10-Q,35,3,4,3,9,40,183,186,294
2700,2574,6/1/2002,2002-06,2002-07,10-Q,42,12,7,5,10,47,138,179,256
2701,2574,9/1/2002,2002-09,2002-10,10-Q,38,12,10,8,8,25,138,127,74
2702,2574,12/1/2002,2002-12,2003-02,10-K,3,0,0,0,0,380,1274,979,2851
2703,2574,3/1/2003,2003-03,2003-04,10-Q,31,10,3,7,5,28,296,192,302
2704,2574,6/1/2003,2003-06,2003-07,10-Q,39,11,8,9,6,128,431,273,666
2705,2574,9/1/2003,2003-09,2003-10,10-Q,40,10,11,8,9,57,214,185,130
2706,2574,12/1/2003,2003-12,2004-03,10-K,86,19,19,25,42,275,1374,1073,2052
2707,2574,3/1/2004,2004-03,2004-04,10-Q,47,14,7,8,7,150,560,281,678
2708,2574,6/1/2004,2004-06,2004-07,10-Q,58,16,10,9,10,84,266,193,135
2709,2574,9/1/2004,2004-09,2004-11,10-Q,70,17,11,9,20,85,346,229,272
2710,2574,12/1/2004,2004-12,2005-03,10-K,83,37,14,25,23,144,576,479,441
2711,2574,4/1/2005,2005-04,2005-05,10-Q,35,18,5,8,7,81,273,192,132
2712,2574,7/1/2005,2005-07,2005-08,10-Q,26,21,4,13,7,74,277,192,139
2713,2574,9/1/2005,2005-09,2005-10,10-Q,27,21,2,14,8,90,314,211,128
2714,2574,12/1/2005,2005-12,2006-02,10-K,69,49,6,26,27,220,823,631,734
2715,2574,3/1/2006,2006-03,2006-04,10-Q,15,16,5,4,9,65,177,129,76
2716,2574,6/1/2006,2006-06,2006-07,10-Q,16,21,4,12,11,74,193,146,82
2717,2574,9/1/2006,2006-09,2006-10,10-Q,14,23,3,14,10,71,186,151,83
2718,2574,12/1/2006,2006-12,2007-02,10-K,46,47,6,31,19,179,559,467,423
2719,2574,3/1/2007,2007-03,2007-04,10-Q,8,14,8,7,11,69,185,134,78
2720,2574,6/1/2007,2007-06,2007-07,10-Q,7,12,13,11,10,91,234,148,107
2721,2574,9/1/2007,2007-09,2007-10,10-Q,12,19,10,14,10,113,231,144,104
2722,2574,12/1/2007,2007-12,2008-02,10-K,43,36,17,28,18,256,730,557,833
2723,2574,3/1/2008,2008-03,2008-04,10-Q,4,19,4,12,8,94,247,139,131
2724,2574,6/1/2008,2008-06,2008-07,10-Q,6,19,4,16,4,78,199,141,114
2725,2574,9/1/2008,2008-09,2008-10,10-Q,9,22,6,18,4,74,241,158,123
2726,2574,12/1/2008,2008-12,2009-02,10-K,33,27,25,37,13,181,717,477,511
2727,2574,3/1/2009,2009-03,2009-04,10-Q,5,2,15,3,14,36,229,140,122
2728,2574,6/1/2009,2009-06,2009-07,10-Q,6,1,20,3,15,43,276,151,124
2729,2574,9/1/2009,2009-09,2009-10,10-Q,5,1,22,4,17,48,222,141,82
2730,2574,12/1/2009,2009-12,2010-02,10-K,32,19,39,32,28,201,866,553,791
2731,2574,3/1/2010,2010-03,2010-04,10-Q,3,19,2,13,4,63,242,170,505
2732,2574,6/1/2010,2010-06,2010-07,10-Q,3,21,2,16,7,53,177,131,81
2733,2574,9/1/2010,2010-09,2010-10,10-Q,4,20,3,15,7,44,192,129,103
2734,2574,12/1/2010,2010-12,2011-02,10-K,21,21,30,29,26,215,792,497,881
2735,2574,4/1/2011,2011-04,2011-04,10-Q,3,15,4,12,3,45,146,117,91
2736,2574,7/1/2011,2011-07,2011-07,10-Q,7,19,5,17,4,53,139,123,86
2737,2574,9/1/2011,2011-09,2011-10,10-Q,10,21,4,21,4,56,142,119,74
2738,2574,12/1/2011,2011-12,2012-02,10-K,27,36,13,38,17,171,591,471,471
2739,2574,3/1/2012,2012-03,2012-04,10-Q,5,15,6,16,2,66,154,129,86
2740,2574,6/1/2012,2012-06,2012-07,10-Q,6,11,8,9,10,65,195,132,116
2741,2574,9/1/2012,2012-09,2012-10,10-Q,6,12,14,7,7,75,193,136,127
2742,2574,12/1/2012,2012-12,2013-02,10-K,28,28,15,26,20,184,546,451,441
2743,2574,3/1/2013,2013-03,2013-04,10-Q,9,8,8,11,7,77,192,131,123
2744,2574,6/1/2013,2013-06,2013-07,10-Q,2,10,3,15,5,48,191,122,128
2745,2574,9/1/2013,2013-09,2013-10,10-Q,3,9,1,14,4,42,198,124,121
2746,2574,12/1/2013,2013-12,2014-02,10-K,25,19,14,27,28,206,575,473,524
2747,2574,3/1/2014,2014-03,2014-04,10-Q,4,6,3,12,5,29,223,125,121
2748,2574,6/1/2014,2014-06,2014-07,10-Q,2,7,1,13,6,40,202,128,127
2749,2574,9/1/2014,2014-09,2014-10,10-Q,2,5,2,13,7,34,196,127,130
2750,2574,12/1/2014,2014-12,2015-02,10-K,26,21,12,34,25,203,605,491,577
2751,2574,3/1/2015,2015-03,2015-04,10-Q,6,8,4,6,9,42,192,134,125
2752,2574,6/1/2015,2015-06,2015-07,10-Q,5,3,9,5,24,61,203,136,122
2753,2574,9/1/2015,2015-09,2015-10,10-Q,4,2,8,8,25,61,215,145,133
2754,2574,12/1/2015,2015-12,2016-02,10-K,28,25,11,31,37,211,532,465,388
2755,2574,3/1/2016,2016-03,2016-04,10-Q,4,2,7,5,19,46,204,138,117
2756,2574,6/1/2016,2016-06,2016-07,10-Q,4,4,7,8,17,49,214,138,118
2757,2574,9/1/2016,2016-09,2016-10,10-Q,4,4,8,6,19,60,353,244,492
2758,2574,12/1/2016,2016-12,2017-02,10-K,24,16,22,26,47,247,574,458,380
2759,2574,3/1/2017,2017-03,2017-04,10-Q,4,5,0,12,12,105,602,229,858
2760,2574,6/1/2017,2017-06,2017-07,10-Q,3,9,3,13,18,57,247,165,142
2761,2574,9/1/2017,2017-09,2017-10,10-Q,3,8,3,12,23,46,264,180,136
2762,2574,12/1/2017,2017-12,2018-02,10-K,22,14,21,28,56,238,890,496,894
2763,2574,3/1/2018,2018-03,2018-04,10-Q,5,10,4,8,17,42,259,160,132
2764,2574,6/1/2018,2018-06,2018-07,10-Q,6,11,3,9,21,45,242,171,145
2765,2574,9/1/2018,2018-09,2018-10,10-Q,5,12,3,9,20,48,236,175,137
2766,2574,12/1/2018,2018-12,2019-02,10-K,21,21,16,23,41,161,582,420,375
2767,2574,3/1/2019,2019-03,2019-04,10-Q,4,9,3,6,11,42,145,114,79
2768,2574,6/1/2019,2019-06,2019-07,10-Q,4,7,6,8,11,42,157,118,85
2769,2574,9/1/2019,2019-09,2019-10,10-Q,6,6,7,8,12,41,170,123,96
2770,2574,12/1/2019,2019-12,2020-02,10-K,23,12,15,14,23,115,432,341,325
2771,2574,3/1/2020,2020-03,2020-04,10-Q,7,4,5,6,12,33,162,128,91
2772,2574,6/1/2020,2020-06,2020-07,10-Q,6,2,11,9,14,39,169,113,97
2773,2574,9/1/2020,2020-09,2020-10,10-Q,5,3,13,9,12,42,166,116,95
2774,2574,12/1/2020,2020-12,2021-02,10-K,23,8,21,16,18,112,420,348,310
2775,2574,3/1/2021,2021-03,2021-04,10-Q,5,6,6,7,7,40,160,112,96
2776,2574,6/1/2021,2021-06,2021-07,10-Q,11,12,2,8,8,56,149,115,118
2777,2574,9/1/2021,2021-09,2021-10,10-Q,9,14,2,14,6,51,148,132,108
2778,2663,10/1/2000,2000-10,2000-12,10-Q,25,14,5,4,6,24,65,63,60
2779,2663,1/1/2001,2001-01,2001-03,10-Q,31,21,8,6,4,81,488,151,749
2780,2663,4/1/2001,2001-04,2001-06,10-Q,36,24,7,7,7,38,69,70,46
2781,2663,10/1/2001,2001-10,2001-12,10-Q,46,15,5,5,3,31,107,93,48
2782,2663,1/1/2002,2002-01,2002-03,10-Q,71,14,11,8,10,43,167,113,81
2783,2663,4/1/2002,2002-04,2002-06,10-Q,76,17,9,10,9,45,156,124,82
2784,2663,7/1/2002,2002-07,2002-10,10-K,41,1,0,0,0,76,393,333,439
2785,2663,10/1/2002,2002-10,2002-12,10-Q,64,7,10,3,6,41,178,141,68
2786,2663,1/1/2003,2003-01,2003-03,10-Q,85,25,8,11,8,57,226,170,114
2787,2663,4/1/2003,2003-04,2003-06,10-Q,78,30,2,15,6,56,208,205,113
2788,2663,8/1/2003,2003-08,2003-10,10-K,46,1,0,0,0,105,317,362,288
2789,2663,11/1/2003,2003-11,2003-12,10-Q,46,21,5,4,2,40,114,134,67
2790,2663,2/1/2004,2004-02,2004-03,10-Q,74,45,5,7,9,67,132,162,86
2791,2663,5/1/2004,2004-05,2004-06,10-Q,78,33,13,6,15,73,154,160,120
2792,2663,8/1/2004,2004-08,2004-10,10-K,189,37,12,16,26,126,341,421,407
2793,2663,10/1/2004,2004-10,2004-12,10-Q,65,21,6,3,9,47,144,112,87
2794,2663,1/1/2005,2005-01,2005-03,10-Q,77,37,9,4,13,70,145,129,85
2795,2663,5/1/2005,2005-05,2005-06,10-Q,79,41,7,4,13,74,133,150,91
2796,2663,7/1/2005,2005-07,2005-10,10-K,184,51,10,12,24,128,323,351,337
2797,2663,10/1/2005,2005-10,2005-12,10-Q,55,23,5,4,12,53,155,114,123
2798,2663,1/1/2006,2006-01,2006-03,10-Q,75,49,13,13,16,71,316,170,536
2799,2663,4/1/2006,2006-04,2006-06,10-Q,83,45,15,13,16,65,152,132,91
2800,2663,7/1/2006,2006-07,2006-10,10-K,212,60,12,26,14,157,405,425,325
2801,2663,10/1/2006,2006-10,2006-12,10-Q,55,30,6,6,5,55,311,169,461
2802,2663,1/1/2007,2007-01,2007-03,10-Q,68,46,9,10,3,68,134,124,75
2803,2663,4/1/2007,2007-04,2007-06,10-Q,80,46,6,5,10,86,139,127,120
2804,2663,7/1/2007,2007-07,2007-09,10-K,225,56,6,31,17,182,395,447,318
2805,2663,10/1/2007,2007-10,2007-12,10-Q,66,15,9,6,2,50,186,110,155
2806,2663,1/1/2008,2008-01,2008-03,10-Q,84,34,16,8,6,98,157,119,38
2807,2663,4/1/2008,2008-04,2008-06,10-Q,128,27,19,11,5,130,210,145,85
2808,2663,8/1/2008,2008-08,2008-10,10-K,289,56,9,22,18,298,631,588,633
2809,2663,11/1/2008,2008-11,2008-12,10-Q,80,16,10,6,4,129,543,213,760
2810,2663,2/1/2009,2009-02,2009-03,10-Q,88,27,33,7,10,139,696,260,985
2811,2663,5/1/2009,2009-05,2009-06,10-Q,102,18,27,1,16,121,252,175,111
2812,2663,8/1/2009,2009-08,2009-09,10-K,285,42,23,17,23,231,515,492,384
2813,2663,11/1/2009,2009-11,2009-12,10-Q,72,15,11,2,9,58,129,139,102
2814,2663,1/1/2010,2010-01,2010-03,10-Q,92,35,21,5,9,71,160,161,107
2815,2663,5/1/2010,2010-05,2010-06,10-Q,91,43,14,11,10,77,177,156,124
2816,2663,8/1/2010,2010-08,2010-09,10-K,246,36,25,20,25,183,520,485,355
2817,2663,10/1/2010,2010-10,2010-12,10-Q,58,13,20,2,4,39,94,120,77
2818,2663,1/1/2011,2011-01,2011-03,10-Q,80,21,39,4,7,96,298,189,443
2819,2663,5/1/2011,2011-05,2011-06,10-Q,85,29,28,6,13,73,270,180,338
2820,2663,7/1/2011,2011-07,2011-09,10-K,223,34,24,25,22,233,894,609,1162
2821,2663,10/1/2011,2011-10,2011-12,10-Q,75,10,17,2,5,64,137,141,78
2822,2663,4/1/2012,2012-04,2012-06,10-Q,90,17,36,8,4,82,162,145,83
2823,2663,7/1/2012,2012-07,2012-09,10-K,207,28,33,25,27,192,450,561,367
2824,2663,10/1/2012,2012-10,2012-12,10-Q,66,22,13,5,5,50,166,177,82
2825,2663,1/1/2013,2013-01,2013-03,10-Q,98,33,22,9,9,65,225,189,91
2826,2663,4/1/2013,2013-04,2013-06,10-Q,104,42,16,16,6,92,225,187,92
2827,2663,7/1/2013,2013-07,2013-09,10-K,244,35,25,24,23,205,611,586,356
2828,2663,10/1/2013,2013-10,2013-12,10-Q,101,7,30,4,5,49,260,211,91
2829,2663,1/1/2014,2014-01,2014-03,10-Q,133,37,26,5,18,92,315,212,98
2830,2663,4/1/2014,2014-04,2014-06,10-Q,135,26,38,2,23,87,338,209,120
2831,2663,8/1/2014,2014-08,2014-09,10-K,229,37,29,25,32,174,720,626,426
2832,2663,11/1/2014,2014-11,2014-12,10-Q,85,18,15,7,14,70,215,175,92
2833,2663,2/1/2015,2015-02,2015-03,10-Q,109,14,29,11,23,139,630,316,892
2834,2663,5/1/2015,2015-05,2015-06,10-Q,112,17,35,8,33,102,312,221,140
2835,2663,8/1/2015,2015-08,2015-09,10-K,215,28,45,17,52,171,734,672,442
2836,2663,11/1/2015,2015-11,2015-12,10-Q,68,12,13,6,14,69,192,167,167
2837,2663,1/1/2016,2016-01,2016-03,10-Q,92,29,19,13,15,110,198,174,123
2838,2663,5/1/2016,2016-05,2016-06,10-Q,88,16,23,14,11,100,231,186,115
2839,2663,7/1/2016,2016-07,2016-09,10-K,189,21,34,29,35,205,850,698,669
2840,2663,10/1/2016,2016-10,2016-12,10-Q,58,6,6,6,12,67,261,198,305
2841,2663,1/1/2017,2017-01,2017-03,10-Q,76,18,29,14,20,109,296,258,134
2842,2663,4/1/2017,2017-04,2017-06,10-Q,79,20,28,8,19,115,312,260,212
2843,2663,7/1/2017,2017-07,2017-09,10-K,154,27,37,28,37,241,922,720,736
2844,2663,10/1/2017,2017-10,2017-12,10-Q,62,7,11,9,10,67,311,225,209
2845,2663,1/1/2018,2018-01,2018-03,10-Q,85,12,30,16,22,107,349,348,168
2846,2663,4/1/2018,2018-04,2018-06,10-Q,89,12,27,22,19,126,520,399,479
2847,2663,7/1/2018,2018-07,2018-09,10-K,203,22,47,40,41,238,912,788,647
2848,2663,10/1/2018,2018-10,2018-12,10-Q,52,6,14,15,7,78,244,214,144
2849,2663,1/1/2019,2019-01,2019-03,10-Q,68,10,17,27,4,102,357,294,165
2850,2663,4/1/2019,2019-04,2019-06,10-Q,85,13,14,22,11,100,428,287,201
2851,2663,7/1/2019,2019-07,2019-09,10-K,209,21,38,42,28,204,997,766,460
2852,2663,10/1/2019,2019-10,2019-12,10-Q,107,2,6,8,13,37,233,115,78
2853,2663,1/1/2020,2020-01,2020-03,10-Q,133,10,8,16,14,89,436,169,277
2854,2663,4/1/2020,2020-04,2020-06,10-Q,137,33,1,18,11,111,332,185,108
2855,2663,8/1/2020,2020-08,2020-09,10-K,192,46,26,38,28,211,902,672,549
2856,2663,11/1/2020,2020-11,2020-12,10-Q,81,18,1,10,6,59,193,124,80
2857,2663,1/1/2021,2021-01,2021-03,10-Q,101,27,3,10,19,87,236,132,113
2858,2663,5/1/2021,2021-05,2021-06,10-Q,99,3,21,6,17,71,251,141,103
2859,2663,8/1/2021,2021-08,2021-09,10-K,147,28,25,36,27,232,995,686,909
2860,2663,10/1/2021,2021-10,2021-12,10-Q,52,2,15,7,8,47,159,143,81
2861,2710,2/1/2001,2001-02,2001-05,10-K,174,33,8,19,2,124,609,343,1548
2862,2710,5/1/2001,2001-05,2001-07,10-Q,35,14,4,3,2,28,446,142,950
2863,2710,8/1/2001,2001-08,2001-10,10-Q,39,32,8,6,3,41,391,213,989
2864,2710,11/1/2001,2001-11,2002-01,10-Q,41,31,7,7,2,18,41,79,110
2865,2710,2/1/2002,2002-02,2002-05,10-K,256,34,12,20,5,125,247,354,420
2866,2710,5/1/2002,2002-05,2002-07,10-Q,25,16,3,8,4,31,44,72,47
2867,2710,8/1/2002,2002-08,2002-10,10-Q,37,32,17,7,6,61,253,163,475
2868,2710,11/1/2002,2002-11,2003-01,10-Q,46,36,13,9,5,47,74,76,66
2869,2710,2/1/2003,2003-02,2003-05,10-K,285,39,19,19,9,138,335,408,507
2870,2710,5/1/2003,2003-05,2003-07,10-Q,70,10,4,4,2,29,92,74,130
2871,2710,10/1/2003,2003-10,2003-10,10-Q,67,25,4,13,3,46,159,90,201
2872,2710,11/1/2003,2003-11,2004-01,10-Q,79,26,5,20,4,59,177,107,277
2873,2710,2/1/2004,2004-02,2004-05,10-K,269,48,15,26,16,192,758,637,1108
2874,2710,5/1/2004,2004-05,2004-07,10-Q,90,27,1,10,2,56,129,81,116
2875,2710,8/1/2004,2004-08,2004-10,10-Q,104,50,4,19,3,81,238,156,678
2876,2710,11/1/2004,2004-11,2005-01,10-Q,113,53,4,20,5,122,632,228,1298
2877,2710,2/1/2005,2005-02,2005-05,10-K,289,45,9,26,15,184,529,529,589
2878,2710,5/1/2005,2005-05,2005-07,10-Q,72,23,1,11,5,62,195,126,170
2879,2710,8/1/2005,2005-08,2005-10,10-Q,83,40,9,19,7,86,368,188,736
2880,2710,11/1/2005,2005-11,2006-01,10-Q,93,39,4,23,6,46,202,112,116
2881,2710,2/1/2006,2006-02,2006-05,10-K,353,45,11,31,18,196,583,550,547
2882,2710,5/1/2006,2006-05,2006-07,10-Q,119,19,5,8,8,53,188,126,209
2883,2710,8/1/2006,2006-08,2006-10,10-Q,150,39,5,18,10,70,294,274,419
2884,2710,11/1/2006,2006-11,2007-01,10-Q,177,38,8,23,14,64,237,198,378
2885,2710,2/1/2007,2007-02,2007-04,10-K,429,46,17,39,27,206,552,517,407
2886,2710,8/1/2007,2007-08,2007-10,10-Q,196,25,30,14,18,90,280,151,382
2887,2710,11/1/2007,2007-11,2008-01,10-Q,196,27,25,10,22,90,217,140,213
2888,2710,2/1/2008,2008-02,2008-04,10-K,511,35,24,35,33,228,801,654,830
2889,2710,5/1/2008,2008-05,2008-07,10-Q,143,18,11,12,9,81,215,129,234
2890,2710,8/1/2008,2008-08,2008-10,10-Q,220,31,24,24,12,84,367,204,279
2891,2710,11/1/2008,2008-11,2009-01,10-Q,218,30,24,17,17,96,362,198,200
2892,2710,2/1/2009,2009-02,2009-04,10-K,574,28,39,32,36,262,996,695,716
2893,2710,5/1/2009,2009-05,2009-07,10-Q,178,5,25,5,12,86,269,186,201
2894,2710,8/1/2009,2009-08,2009-10,10-Q,232,19,37,2,33,115,456,264,446
2895,2710,11/1/2009,2009-11,2010-01,10-Q,247,13,46,12,20,98,426,251,228
2896,2710,2/1/2010,2010-02,2010-04,10-K,538,23,57,27,39,247,1006,709,500
2897,2710,5/1/2010,2010-05,2010-07,10-Q,188,14,14,8,13,236,2270,1274,6066
2898,2710,8/1/2010,2010-08,2010-10,10-Q,223,20,27,17,17,117,343,240,266
2899,2710,11/1/2010,2010-11,2011-01,10-Q,229,37,18,17,21,119,375,239,208
2900,2710,2/1/2011,2011-02,2011-04,10-K,469,30,39,36,36,293,1141,776,545
2901,2710,5/1/2011,2011-05,2011-07,10-Q,130,13,7,6,11,86,252,178,203
2902,2710,8/1/2011,2011-08,2011-10,10-Q,153,22,19,8,18,107,314,193,222
2903,2710,11/1/2011,2011-11,2012-01,10-Q,147,9,32,9,21,133,348,219,244
2904,2710,2/1/2012,2012-02,2012-04,10-K,388,30,40,40,37,356,1240,819,1022
2905,2710,5/1/2012,2012-05,2012-07,10-Q,103,9,7,6,9,74,246,239,213
2906,2710,8/1/2012,2012-08,2012-10,10-Q,115,26,6,10,10,87,302,229,253
2907,2710,11/1/2012,2012-11,2013-01,10-Q,106,24,6,16,6,125,300,235,248
2908,2710,2/1/2013,2013-02,2013-04,10-K,372,28,30,47,32,327,1123,936,693
2909,2710,5/1/2013,2013-05,2013-07,10-Q,109,17,4,6,6,70,327,213,309
2910,2710,8/1/2013,2013-08,2013-10,10-Q,110,28,12,18,5,162,820,331,1039
2911,2710,11/1/2013,2013-11,2014-01,10-Q,108,31,10,20,5,158,716,294,918
2912,2710,2/1/2014,2014-02,2014-04,10-K,253,45,18,55,19,237,755,718,553
2913,2710,5/1/2014,2014-05,2014-07,10-Q,84,18,8,6,8,203,1452,733,3299
2914,2710,8/1/2014,2014-08,2014-10,10-Q,101,28,14,22,4,128,309,227,267
2915,2710,11/1/2014,2014-11,2015-01,10-Q,102,26,12,19,3,132,348,325,509
2916,2710,2/1/2015,2015-02,2015-04,10-K,226,39,21,52,17,322,1052,789,1236
2917,2710,5/1/2015,2015-05,2015-07,10-Q,64,15,2,4,6,93,202,172,403
2918,2710,8/1/2015,2015-08,2015-10,10-Q,78,26,2,7,13,79,212,146,204
2919,2710,11/1/2015,2015-11,2016-01,10-Q,80,30,2,7,12,89,198,149,205
2920,2710,2/1/2016,2016-02,2016-04,10-K,234,46,18,48,19,249,811,694,1270
2921,2710,5/1/2016,2016-05,2016-06,10-Q,67,26,1,4,3,81,170,135,232
2922,2710,8/1/2016,2016-08,2016-10,10-Q,85,41,3,20,11,122,206,149,304
2923,2710,11/1/2016,2016-11,2017-01,10-Q,114,43,2,12,9,129,330,254,476
2924,2710,2/1/2017,2017-02,2017-04,10-K,250,57,16,49,20,282,713,673,503
2925,2710,5/1/2017,2017-05,2017-06,10-Q,66,21,7,5,8,122,380,202,396
2926,2710,8/1/2017,2017-08,2017-10,10-Q,85,28,10,9,12,137,244,198,211
2927,2710,11/1/2017,2017-11,2018-01,10-Q,89,28,8,11,13,137,293,215,198
2928,2710,2/1/2018,2018-02,2018-04,10-K,245,38,19,40,26,309,810,713,695
2929,2710,5/1/2018,2018-05,2018-06,10-Q,70,10,7,11,7,101,143,177,159
2930,2710,8/1/2018,2018-08,2018-10,10-Q,100,19,8,21,11,173,363,379,579
2931,2710,11/1/2018,2018-11,2019-01,10-Q,94,17,12,18,17,149,281,217,232
2932,2710,2/1/2019,2019-02,2019-04,10-K,233,38,20,48,19,321,807,698,534
2933,2710,5/1/2019,2019-05,2019-06,10-Q,114,15,6,8,15,151,463,237,401
2934,2710,8/1/2019,2019-08,2019-10,10-Q,120,19,10,24,17,229,627,366,700
2935,2710,11/1/2019,2019-11,2020-01,10-Q,133,21,8,24,19,199,513,251,201
2936,2710,2/1/2020,2020-02,2020-04,10-K,283,28,23,43,23,318,1057,768,563
2937,2710,5/1/2020,2020-05,2020-07,10-Q,117,12,9,12,14,183,701,370,871
2938,2710,8/1/2020,2020-08,2020-10,10-Q,136,22,12,24,18,172,576,244,250
2939,2710,11/1/2020,2020-11,2021-01,10-Q,142,34,8,37,16,207,555,235,210
2940,2710,2/1/2021,2021-02,2021-04,10-K,273,34,18,58,17,319,1100,708,547
2941,2710,5/1/2021,2021-05,2021-06,10-Q,120,27,7,15,14,127,384,188,306
2942,2710,8/1/2021,2021-08,2021-10,10-Q,136,40,15,34,16,164,504,196,188
2943,2751,6/1/2000,2000-06,2000-09,10-K,108,23,15,9,14,148,1183,405,1957
2944,2751,9/1/2000,2000-09,2000-11,10-Q,7,19,8,5,8,15,62,46,51
2945,2751,12/1/2000,2000-12,2001-02,10-Q,7,17,9,5,10,34,177,64,227
2946,2751,3/1/2001,2001-03,2001-05,10-Q,7,15,10,5,6,76,548,234,1104
2947,2751,9/1/2001,2001-09,2001-11,10-Q,7,16,13,3,1,33,183,148,323
2948,2751,12/1/2001,2001-12,2002-02,10-Q,7,14,21,4,1,86,839,239,1534
2949,2751,3/1/2002,2002-03,2002-05,10-Q,8,17,19,4,1,83,525,234,1012
2950,2751,6/1/2002,2002-06,2002-09,10-K,106,28,28,8,16,116,756,522,1157
2951,2751,12/1/2002,2002-12,2003-02,10-Q,13,27,17,2,3,90,950,286,1034
2952,2751,3/1/2003,2003-03,2003-05,10-Q,16,23,21,2,4,220,1721,729,3444
2953,2751,6/1/2003,2003-06,2003-09,10-K,117,37,33,7,19,325,1628,841,2366
2954,2751,9/1/2003,2003-09,2003-11,10-Q,22,33,10,3,4,21,501,158,301
2955,2751,12/1/2003,2003-12,2004-02,10-Q,21,34,6,5,2,62,737,214,832
2956,2751,3/1/2004,2004-03,2004-05,10-Q,31,42,3,5,4,55,393,187,215
2957,2751,6/1/2004,2004-06,2004-10,10-K,194,83,17,13,25,347,2339,1179,2912
2958,2751,12/1/2004,2004-12,2005-02,10-Q,45,28,20,6,4,300,2053,723,3214
2959,2751,3/1/2005,2005-03,2005-05,10-Q,49,29,26,6,6,107,1273,374,1374
2960,2751,6/1/2005,2005-06,2005-09,10-K,214,66,35,30,26,344,2524,1135,2610
2961,2751,9/1/2005,2005-09,2005-11,10-Q,23,32,3,6,8,63,644,219,591
2962,2751,9/1/2005,2005-09,2005-11,10-Q,23,32,3,6,8,81,930,383,1263
2963,2751,12/1/2005,2005-12,2006-02,10-Q,27,30,4,11,10,93,1023,284,1008
2964,2751,3/1/2006,2006-03,2006-05,10-Q,28,34,4,11,17,76,741,229,433
2965,2751,6/1/2006,2006-06,2006-09,10-K,186,71,29,29,31,280,2792,1355,4134
2966,2751,9/1/2006,2006-09,2006-11,10-Q,17,24,4,7,4,54,674,239,419
2967,2751,12/1/2006,2006-12,2007-02,10-Q,26,43,3,6,7,329,2587,1016,4752
2968,2751,3/1/2007,2007-03,2007-05,10-Q,27,40,6,11,6,70,780,283,558
2969,2751,6/1/2007,2007-06,2007-08,10-K,137,89,14,24,39,228,2024,896,2545
2970,2751,9/1/2007,2007-09,2007-11,10-Q,19,34,8,7,11,56,688,232,597
2971,2751,12/1/2007,2007-12,2008-02,10-Q,23,35,12,9,12,123,1246,464,1636
2972,2751,3/1/2008,2008-03,2008-05,10-Q,25,33,13,11,10,126,977,505,663
2973,2751,3/1/2008,2008-03,2008-05,10-Q,25,33,13,11,10,71,649,233,400
2974,2751,6/1/2008,2008-06,2008-08,10-K,146,79,22,36,52,267,1790,1216,2177
2975,2751,9/1/2008,2008-09,2008-11,10-Q,32,30,11,11,14,134,938,559,1547
2976,2751,12/1/2008,2008-12,2009-02,10-Q,33,31,10,11,14,93,636,298,463
2977,2751,3/1/2009,2009-03,2009-05,10-Q,33,31,19,11,28,106,562,328,616
2978,2751,6/1/2009,2009-06,2009-08,10-K,161,49,31,32,41,182,1559,984,1465
2979,2751,9/1/2009,2009-09,2009-11,10-Q,30,21,11,13,14,90,902,474,936
2980,2751,12/1/2009,2009-12,2010-02,10-Q,21,20,9,8,10,46,451,266,329
2981,2751,3/1/2010,2010-03,2010-05,10-Q,56,21,11,7,7,96,622,330,777
2982,2751,6/1/2010,2010-06,2010-08,10-K,127,24,20,11,25,198,1467,739,1761
2983,2751,9/1/2010,2010-09,2010-11,10-Q,11,18,6,3,5,57,249,185,234
2984,2751,12/1/2010,2010-12,2011-02,10-Q,17,16,4,3,6,57,302,214,228
2985,2751,3/1/2011,2011-03,2011-05,10-Q,21,17,4,3,6,75,362,317,467
2986,2751,6/1/2011,2011-06,2011-08,10-K,117,30,17,9,26,156,795,626,719
2987,2751,9/1/2011,2011-09,2011-11,10-Q,19,16,2,5,3,52,186,185,106
2988,2751,12/1/2011,2011-12,2012-02,10-Q,17,17,2,4,5,65,298,214,210
2989,2751,3/1/2012,2012-03,2012-05,10-Q,22,18,2,4,4,72,243,216,161
2990,2751,6/1/2012,2012-06,2012-08,10-K,128,27,12,9,23,136,829,661,759
2991,2751,9/1/2012,2012-09,2012-11,10-Q,8,10,9,3,3,29,253,181,164
2992,2751,12/1/2012,2012-12,2013-02,10-Q,9,10,6,2,5,41,630,338,1294
2993,2751,3/1/2013,2013-03,2013-05,10-Q,18,9,7,3,7,42,319,244,179
2994,2751,6/1/2013,2013-06,2013-08,10-K,127,17,21,13,29,132,1042,687,816
2995,2751,9/1/2013,2013-09,2013-11,10-Q,8,8,6,3,2,163,1238,478,2537
