"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2007-01",101.859,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2007-02",102.2355,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2007-03",102.436,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2007-04",102.3872,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2007-05",102.5464,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2007-06",102.7381,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2007-07",102.7714,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2007-08",102.2181,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2007-09",100.8456,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2007-10",99.69878,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2007-11",99.2067,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2007-12",98.71238,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2008-01",97.92891,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2008-02",97.86921,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2008-03",98.23933,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2008-04",98.21353,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2008-05",97.68147,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2008-06",97.36733,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2008-07",97.71342,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2008-08",98.38564,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2008-09",98.95382,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2008-10",98.43721,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2008-11",97.50441,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2008-12",96.53286,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2009-01",95.6397,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2009-02",95.28009,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2009-03",94.96313,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2009-04",94.88677,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2009-05",95.57043,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2009-06",96.56291,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2009-07",97.18938,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2009-08",97.73615,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2009-09",98.26429,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2009-10",98.28065,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2009-11",98.38683,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2009-12",98.42783,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2010-01",98.59882,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2010-02",98.65766,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2010-03",98.50048,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2010-04",98.19603,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2010-05",97.76967,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2010-06",97.47674,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2010-07",97.04698,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2010-08",96.78619,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2010-09",97.07285,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2010-10",97.74809,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2010-11",98.10888,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2010-12",98.09904,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2011-01",97.85506,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2011-02",97.34279,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2011-03",97.13007,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2011-04",97.18843,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2011-05",97.19908,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2011-06",97.17883,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2011-07",97.03398,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2011-08",96.8605,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2011-09",96.74677,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2011-10",96.88483,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2011-11",97.27983,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2011-12",97.70521,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2012-01",97.71205,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2012-02",97.29233,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2012-03",96.5299,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2012-04",95.46037,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2012-05",94.83355,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2012-06",94.32156,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2012-07",93.98538,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2012-08",93.48059,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2012-09",92.86001,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2012-10",92.98524,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2012-11",93.44131,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2012-12",94.09098,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2013-01",94.86745,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2013-02",95.49802,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2013-03",95.97159,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2013-04",95.87711,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2013-05",95.20515,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2013-06",94.78452,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2013-07",94.62154,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2013-08",94.72503,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2013-09",94.80268,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2013-10",94.81078,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2013-11",94.90766,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2013-12",95.29005,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2014-01",95.84742,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2014-02",96.33938,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2014-03",96.86475,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2014-04",97.43177,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2014-05",98.05483,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2014-06",98.65392,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.14698,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.56614,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.0934,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.3305,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.0779,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.87518,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.88543,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.1288,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.6588,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2015-04",101.4748,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2015-05",101.9295,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2015-06",101.9968,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2015-07",101.8484,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2015-08",101.9421,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2015-09",102.0811,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2015-10",102.0051,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2015-11",101.7172,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2015-12",101.3432,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.703,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.2765,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.0701,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.1375,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.1941,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.3591,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.7252,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2016-08",101.0071,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2016-09",101.2642,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2016-10",101.6805,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2016-11",102.0282,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2016-12",102.2768,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2017-01",102.5575,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2017-02",102.6029,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2017-03",102.6483,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2017-04",102.8267,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2017-05",103.0299,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2017-06",103.1345,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2017-07",103.2341,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2017-08",103.3791,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2017-09",103.6948,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2017-10",104.1124,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2017-11",104.4572,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2017-12",104.653,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2018-01",104.7818,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2018-02",104.8572,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2018-03",104.9749,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2018-04",105.0823,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2018-05",105.0473,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2018-06",104.8618,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2018-07",104.3965,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2018-08",103.7738,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2018-09",103.2415,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2018-10",103.1734,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2018-11",103.358,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2018-12",103.5016,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2019-01",103.6661,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2019-02",103.7831,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2019-03",103.738,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2019-04",103.6266,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2019-05",103.6757,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2019-06",103.7321,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2019-07",103.7118,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2019-08",103.4498,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2019-09",103.0313,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2019-10",102.5567,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2019-11",102.2484,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2019-12",102.1172,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2020-01",102.0214,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2020-02",101.3629,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.68035,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2020-04",97.37016,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2020-05",96.46686,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2020-06",96.76392,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2020-07",97.52579,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.15491,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.02087,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2020-10",97.23089,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2020-11",96.48394,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2020-12",96.33665,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2021-01",96.73734,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2021-02",97.73308,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2021-03",98.60246,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2021-04",99.47256,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2021-05",100.2006,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2021-06",100.4371,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2021-07",100.2973,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2021-08",99.96906,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2021-09",99.66637,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2021-10",99.33526,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2021-11",99.14322,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2021-12",99.06384,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2022-01",98.82001,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2022-02",98.24324,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2022-03",97.01985,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1973-01",103.9164,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1973-02",103.1338,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1973-03",102.2955,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1973-04",101.4565,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1973-05",100.7985,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1973-06",100.4424,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1973-07",100.2839,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1973-08",100.1447,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1973-09",99.93051,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1973-10",99.56487,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1973-11",98.99815,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1973-12",98.36758,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1974-01",97.94765,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1974-02",97.95892,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1974-03",98.16618,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1974-04",98.48347,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1974-05",98.76686,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1974-06",98.90806,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1974-07",98.96188,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1974-08",99.00507,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1974-09",99.08247,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1974-10",99.16383,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1974-11",99.2719,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1974-12",99.40096,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1975-01",99.61432,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1975-02",99.91517,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1975-03",100.2387,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1975-04",100.5622,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1975-05",100.7868,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1975-06",100.825,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1975-07",100.7871,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1975-08",100.7372,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1975-09",100.7312,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1975-10",100.867,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1975-11",101.2901,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1975-12",101.8526,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1976-01",102.3065,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1976-02",102.5627,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1976-03",102.6481,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1976-04",102.655,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1976-05",102.6554,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1976-06",102.6946,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1976-07",102.7901,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1976-08",102.8931,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1976-09",102.998,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1976-10",103.0395,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1976-11",102.9934,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1976-12",102.8348,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1977-01",102.5843,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1977-02",102.2609,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1977-03",101.9277,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1977-04",101.6036,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1977-05",101.3917,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1977-06",101.3921,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1977-07",101.503,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1977-08",101.6261,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1977-09",101.7606,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1977-10",101.8807,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1977-11",102.0058,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1977-12",102.0812,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1978-01",102.0576,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1978-02",102.0221,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1978-03",102.0155,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1978-04",102.0685,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1978-05",102.2077,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1978-06",102.4031,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1978-07",102.6342,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1978-08",102.8997,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1978-09",103.1922,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1978-10",103.4384,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1978-11",103.6166,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1978-12",103.717,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1979-01",103.7681,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1979-02",103.7367,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1979-03",103.6824,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1979-04",103.5829,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1979-05",103.3893,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1979-06",103.1246,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1979-07",102.8725,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1979-08",102.6306,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1979-09",102.3578,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1979-10",102.0104,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1979-11",101.6093,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1979-12",101.1766,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1980-01",100.7259,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1980-02",100.4896,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1980-03",100.3421,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1980-04",100.2418,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1980-05",100.1731,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1980-06",100.0413,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1980-07",99.9465,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1980-08",99.90491,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1980-09",99.73793,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1980-10",99.31927,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1980-11",98.74191,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1980-12",98.32587,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1981-01",97.96294,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1981-02",97.53262,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1981-03",97.05972,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1981-04",96.73373,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1981-05",96.55991,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1981-06",96.27444,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1981-07",95.92913,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1981-08",95.56053,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1981-09",95.53526,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1981-10",95.68589,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1981-11",95.74718,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1981-12",95.82172,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1982-01",95.90777,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1982-02",96.03015,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1982-03",96.35967,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1982-04",96.67983,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1982-05",96.87909,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1982-06",96.83615,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1982-07",96.42617,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1982-08",95.97456,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1982-09",95.63973,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1982-10",95.65932,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1982-11",95.86317,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1982-12",96.27008,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1983-01",97.08945,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1983-02",98.10889,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1983-03",99.10751,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1983-04",99.65829,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1983-05",99.77301,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1983-06",99.76237,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1983-07",99.71039,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1983-08",99.69046,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1983-09",99.61192,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1983-10",99.65082,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1983-11",99.91764,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1983-12",100.2129,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1984-01",100.3768,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1984-02",100.199,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1984-03",99.87163,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1984-04",99.55041,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1984-05",99.27116,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1984-06",99.06565,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1984-07",99.24079,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1984-08",99.55693,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1984-09",99.8745,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1984-10",100.0433,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1984-11",100.2013,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1984-12",100.195,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1985-01",100.0375,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1985-02",99.91525,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1985-03",99.85206,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1985-04",99.85213,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1985-05",99.88098,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1985-06",99.90647,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1985-07",99.99326,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1985-08",100.0718,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1985-09",100.1393,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1985-10",100.2426,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1985-11",100.3697,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1985-12",100.5316,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1986-01",100.7578,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1986-02",100.9968,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1986-03",101.1567,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1986-04",101.277,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1986-05",101.3892,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1986-06",101.5405,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1986-07",101.6606,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1986-08",101.7194,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1986-09",101.6676,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1986-10",101.6459,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1986-11",101.6662,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1986-12",101.6337,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1987-01",101.4909,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1987-02",101.3116,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1987-03",101.2181,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1987-04",101.1697,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1987-05",101.1386,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1987-06",101.0557,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","1987-07",100.9441,
